file,line_number,original_line,japanese_text,english_text,french_translation,status,notes
Update/hirukowashi03.txt,2425,"	OutputLine(NULL, ""「おう、了解だぜ！！"",
		   NULL, ""\""Right, got it!"", Line_WaitForInput);",「おう、了解だぜ！！,"""Right, got it!",,todo,
Update/hirukowashi03.txt,2430,"	OutputLine(NULL, ""　あれ？"",
		   NULL, "" Huh?"", Line_WaitForInput);",　あれ？, Huh?,,todo,
Update/hirukowashi03.txt,2432,"	OutputLine(NULL, ""　この牌来ると…、"",
		   NULL, "" This tile is..."", Line_Continue);",　この牌来ると…、, This tile is...,,todo,
Update/hirukowashi03.txt,2435,"	OutputLine(NULL, ""お、入ったな！」"",
		   NULL, "" Oh, it fits!\"""", GetGlobalFlag(GLinemodeSp));",お、入ったな！」," Oh, it fits!""",,todo,
Update/hirukowashi03.txt,2444,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hirukowashi03.txt,2445,"	OutputLine(NULL, ""「…くぅ、入りはしましたけど、痛い入り方ですわね…。"",
		   NULL, ""\""...Urgh. It fits, but not in a good way..."", Line_WaitForInput);",「…くぅ、入りはしましたけど、痛い入り方ですわね…。,"""...Urgh. It fits, but not in a good way...",,todo,
Update/hirukowashi03.txt,2447,"	OutputLine(NULL, ""タンヤオもピンフもつかない。"",
		   NULL, "" You don't have tanyao or pinfu."", Line_WaitForInput);",タンヤオもピンフもつかない。, You don't have tanyao or pinfu.,,todo,
Update/hirukowashi03.txt,2449,"	OutputLine(NULL, ""役無し聴牌でしてよ！」"",
		   NULL, "" You're in tenpai without a yaku!\"""", Line_Normal);",役無し聴牌でしてよ！」," You're in tenpai without a yaku!""",,todo,
Update/hirukowashi03.txt,2458,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/hirukowashi03.txt,2459,"	OutputLine(NULL, ""「あ、あぅあぅあぅ！！"",
		   NULL, ""\""A-Au au au!!"", Line_WaitForInput);",「あ、あぅあぅあぅ！！,"""A-Au au au!!",,todo,
Update/hirukowashi03.txt,2461,"	OutputLine(NULL, ""　僕、さっきからずっと見てたからわかりますのです！"",
		   NULL, "" I've been watching the whole time, so I know this is right!"", Line_WaitForInput);",　僕、さっきからずっと見てたからわかりますのです！," I've been watching the whole time, so I know this is right!",,todo,
Update/hirukowashi03.txt,2463,"	OutputLine(NULL, ""　大石の前に残っている山のあの端っこの、角の欠けた牌は大石の当たり牌なのです！！」"",
		   NULL, "" That tile on the end of the wall in front of Ooishi, the one with a scuffed corner, is the tile Ooishi needs!!\"""", GetGlobalFlag(GLinemodeSp));",　大石の前に残っている山のあの端っこの、角の欠けた牌は大石の当たり牌なのです！！」," That tile on the end of the wall in front of Ooishi, the one with a scuffed corner, is the tile Ooishi needs!!""",,todo,
Update/hirukowashi03.txt,2467,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hirukowashi03.txt,2468,"	OutputLine(NULL, ""「本当に？！"",
		   NULL, ""\""Really?!"", Line_WaitForInput);",「本当に？！,"""Really?!",,todo,
Update/hirukowashi03.txt,2470,"	OutputLine(NULL, ""　間違いなく？！」"",
		   NULL, "" You know for sure?!\"""", GetGlobalFlag(GLinemodeSp));",　間違いなく？！」," You know for sure?!""",,todo,
Update/hirukowashi03.txt,2479,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/hirukowashi03.txt,2480,"	OutputLine(NULL, ""「は、はいなのです。"",
		   NULL, ""\""Y-Yes, I do."", Line_WaitForInput);",「は、はいなのです。,"""Y-Yes, I do.",,todo,
Update/hirukowashi03.txt,2482,"	OutputLine(NULL, ""大石は全部の牌が２個のセットになってる役で、１個だけ欠けた牌があるのです！」"",
		   NULL, "" Ooishi has the yaku where all his tiles come in pairs, so there's only one tile he doesn't have!\"""", GetGlobalFlag(GLinemodeSp));",大石は全部の牌が２個のセットになってる役で、１個だけ欠けた牌があるのです！」," Ooishi has the yaku where all his tiles come in pairs, so there's only one tile he doesn't have!""",,todo,
Update/hirukowashi03.txt,2486,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hirukowashi03.txt,2487,"	OutputLine(NULL, ""「ああ、"",
		   NULL, ""\""Oh."", Line_WaitForInput);",「ああ、,"""Oh.",,todo,
Update/hirukowashi03.txt,2489,"	OutputLine(NULL, ""その役だけは知ってるわ。"",
		   NULL, "" I know that yaku."", Line_WaitForInput);",その役だけは知ってるわ。, I know that yaku.,,todo,
Update/hirukowashi03.txt,2491,"	OutputLine(NULL, ""チートイツってやつでしょ。」"",
		   NULL, "" It's called chiitoitsu, right?\"""", Line_Normal);",チートイツってやつでしょ。」," It's called chiitoitsu, right?""",,todo,
Update/hirukowashi03.txt,2501,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2502,"	OutputLine(NULL, ""「なるほどな、チートイは捨て牌をコントロールしやすいからな。"",
		   NULL, ""\""I get it. It's easy to control your discards when going for a chiitoi."", Line_WaitForInput);",「なるほどな、チートイは捨て牌をコントロールしやすいからな。,"""I get it. It's easy to control your discards when going for a chiitoi.",,todo,
Update/hirukowashi03.txt,2504,"	OutputLine(NULL, ""フォロー役に一番向いてる役だぜ！"",
		   NULL, "" It's the best yaku for the team's support!"", Line_WaitForInput);",フォロー役に一番向いてる役だぜ！, It's the best yaku for the team's support!,,todo,
Update/hirukowashi03.txt,2506,"	OutputLine(NULL, ""　んで、その牌は誰のツモになるんだ？」"",
		   NULL, "" Who will end up drawing that tile?\"""", GetGlobalFlag(GLinemodeSp));",　んで、その牌は誰のツモになるんだ？」," Who will end up drawing that tile?""",,todo,
Update/hirukowashi03.txt,2514,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hirukowashi03.txt,2515,"	OutputLine(NULL, ""「……１２３４、"",
		   NULL, ""\""...1 2 3 4,"", Line_Continue);",「……１２３４、,"""...1 2 3 4,",,todo,
Update/hirukowashi03.txt,2518,"	OutputLine(NULL, ""１２３４、"",
		   NULL, "" 1 2 3 4,"", Line_Continue);",１２３４、," 1 2 3 4,",,todo,
Update/hirukowashi03.txt,2521,"	OutputLine(NULL, ""う、まずいですわ！！"",
		   NULL, "" oh, that isn't good!!"", Line_WaitForInput);",う、まずいですわ！！," oh, that isn't good!!",,todo,
Update/hirukowashi03.txt,2523,"	OutputLine(NULL, ""　赤坂さんのツモになりますわ！！」"",
		   NULL, "" It'll be Akasaka-san's draw!!\"""", Line_Normal);",　赤坂さんのツモになりますわ！！」," It'll be Akasaka-san's draw!!""",,todo,
Update/hirukowashi03.txt,2530,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2531,"	OutputLine(NULL, ""「はぅ〜、沙都子ちゃんが何だかマズイ〜って顔してるよぅ。"",
		   NULL, ""\""Hau~ Satoko-chan is making a worried face."", Line_WaitForInput);",「はぅ〜、沙都子ちゃんが何だかマズイ〜って顔してるよぅ。,"""Hau~ Satoko-chan is making a worried face.",,todo,
Update/hirukowashi03.txt,2533,"	OutputLine(NULL, ""何かなぁ何かなぁ？！」"",
		   NULL, "" I wonder why, I wonder why?!\"""", GetGlobalFlag(GLinemodeSp));",何かなぁ何かなぁ？！」," I wonder why, I wonder why?!""",,todo,
Update/hirukowashi03.txt,2537,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2538,"	OutputLine(NULL, ""「んっふっふっふ！"",
		   NULL, ""\""Nfu fu fu!"", Line_WaitForInput);",「んっふっふっふ！,"""Nfu fu fu!",,todo,
Update/hirukowashi03.txt,2540,"	OutputLine(NULL, ""　わかりますよぅ。"",
		   NULL, "" I know why."", Line_WaitForInput);",　わかりますよぅ。, I know why.,,todo,
Update/hirukowashi03.txt,2542,"	OutputLine(NULL, ""握っちまったってぇ顔ですよぅ？」"",
		   NULL, "" That's the face of someone who just drew the wrong tile!\"""", Line_Normal);",握っちまったってぇ顔ですよぅ？」," That's the face of someone who just drew the wrong tile!""",,todo,
Update/hirukowashi03.txt,2547,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>＆<color=#f0953d>レナ</color>"", NULL, ""<color=#a59da9>Ooishi</color> & <color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>＆<color=#f0953d>レナ</color>,<color=#a59da9>Ooishi</color> & <color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2548,"	OutputLine(NULL, ""「「んっふっふっふっふぅ〜はぅ〜！！」」"",
		   NULL, ""\""\""Nfu fu fu fu fu~ hau~!!\""\"""", Line_Continue);",「「んっふっふっふっふぅ〜はぅ〜！！」」,"""""Nfu fu fu fu fu~ hau~!!""""",,todo,
Update/hirukowashi03.txt,2566,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hirukowashi03.txt,2567,"	OutputLine(NULL, ""「……梨花ちゃん。"",
		   NULL, ""\""...Rika-chan."", Line_WaitForInput);",「……梨花ちゃん。,"""...Rika-chan.",,todo,
Update/hirukowashi03.txt,2569,"	OutputLine(NULL, ""圭ちゃんの浮き牌は通る？」"",
		   NULL, "" Will Kei-chan's unneeded tile pass?\"""", Line_Normal);",圭ちゃんの浮き牌は通る？」," Will Kei-chan's unneeded tile pass?""",,todo,
Update/hirukowashi03.txt,2573,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hirukowashi03.txt,2574,"	OutputLine(NULL, ""「えっと、調べさせますのです！"",
		   NULL, ""\""Umm, I'll check!"", Line_WaitForInput);",「えっと、調べさせますのです！,"""Umm, I'll check!",,todo,
Update/hirukowashi03.txt,2576,"	OutputLine(NULL, ""　……羽入？！」"",
		   NULL, "" ...Hanyuu?!\"""", GetGlobalFlag(GLinemodeSp));",　……羽入？！」," ...Hanyuu?!""",,todo,
Update/hirukowashi03.txt,2586,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#8676cf>羽入</color>"", NULL, ""<color=#8676cf>Hanyuu</color>"", NULL, Line_ContinueAfterTyping); }",<color=#8676cf>羽入</color>,<color=#8676cf>Hanyuu</color>,,todo,
Update/hirukowashi03.txt,2587,"	OutputLine(NULL, ""「あぅあぅあぅあぅあぅあぅ、大丈夫です。"",
		   NULL, ""\""Au au au au au au, it's fine."", Line_WaitForInput);",「あぅあぅあぅあぅあぅあぅ、大丈夫です。,"""Au au au au au au, it's fine.",,todo,
Update/hirukowashi03.txt,2589,"	OutputLine(NULL, ""大丈夫！"",
		   NULL, "" It's okay!"", Line_WaitForInput);",大丈夫！, It's okay!,,todo,
Update/hirukowashi03.txt,2591,"	OutputLine(NULL, ""　今度は絶対なのです！」"",
		   NULL, "" This time, I know it!\"""", Line_Normal);",　今度は絶対なのです！」," This time, I know it!""",,todo,
Update/hirukowashi03.txt,2601,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hirukowashi03.txt,2602,"	OutputLine(NULL, ""「今度は絶対大丈夫とか言ってますのです。」"",
		   NULL, ""\""She says this time it's for sure.\"""", Line_Normal);",「今度は絶対大丈夫とか言ってますのです。」,"""She says this time it's for sure.""",,todo,
Update/hirukowashi03.txt,2609,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hirukowashi03.txt,2610,"	OutputLine(NULL, ""「よし……。"",
		   NULL, ""\""All right..."", Line_WaitForInput);",「よし……。,"""All right...",,todo,
Update/hirukowashi03.txt,2612,"	OutputLine(NULL, ""圭ちゃん、それを切ってリーチしよう。」"",
		   NULL, "" Kei-chan, discard it and declare riichi.\"""", GetGlobalFlag(GLinemodeSp));",圭ちゃん、それを切ってリーチしよう。」," Kei-chan, discard it and declare riichi.""",,todo,
Update/hirukowashi03.txt,2620,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2621,"	OutputLine(NULL, ""「お、おいおい！"",
		   NULL, ""\""H-Hey, wait!"", Line_WaitForInput);",「お、おいおい！,"""H-Hey, wait!",,todo,
Update/hirukowashi03.txt,2623,"	OutputLine(NULL, ""　リーチしたら持ってきた牌は自動的にツモ切りになっちまう。"",
		   NULL, "" If I do that, I'll have to discard whatever I draw."", Line_WaitForInput);",　リーチしたら持ってきた牌は自動的にツモ切りになっちまう。," If I do that, I'll have to discard whatever I draw.",,todo,
Update/hirukowashi03.txt,2625,"	OutputLine(NULL, ""敵が両方ともリーチしている以上、回避ができなくなって防御力ダウンじゃねぇのか？！」"",
		   NULL, "" Since both our enemies are in riichi, I won't be able to avoid it! My defenses will be down!\"""", Line_Normal);",敵が両方ともリーチしている以上、回避ができなくなって防御力ダウンじゃねぇのか？！」," Since both our enemies are in riichi, I won't be able to avoid it! My defenses will be down!""",,todo,
Update/hirukowashi03.txt,2633,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hirukowashi03.txt,2634,"	OutputLine(NULL, ""「……な、なるほど。"",
		   NULL, ""\""...I... I get it."", Line_WaitForInput);",「……な、なるほど。,"""...I... I get it.",,todo,
Update/hirukowashi03.txt,2636,"	OutputLine(NULL, ""そういう手もありますのね！"",
		   NULL, "" That's an option too!"", Line_WaitForInput);",そういう手もありますのね！, That's an option too!,,todo,
Update/hirukowashi03.txt,2638,"	OutputLine(NULL, ""　赤坂さん、それでいいですわよね？！」"",
		   NULL, "" Akasaka-san, are you all right with that?!\"""", GetGlobalFlag(GLinemodeSp));",　赤坂さん、それでいいですわよね？！」," Akasaka-san, are you all right with that?!""",,todo,
Update/hirukowashi03.txt,2647,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#797d8a>赤坂</color>"", NULL, ""<color=#797d8a>Akasaka</color>"", NULL, Line_ContinueAfterTyping); }",<color=#797d8a>赤坂</color>,<color=#797d8a>Akasaka</color>,,todo,
Update/hirukowashi03.txt,2648,"	OutputLine(NULL, ""「…………いい手だったんだが、敵のツモが確定してるなら仕方ない！"",
		   NULL, ""\""......It was a good hand, but if the enemy's sure to draw their winning tile, we don't have a choice!"", Line_WaitForInput);",「…………いい手だったんだが、敵のツモが確定してるなら仕方ない！,"""......It was a good hand, but if the enemy's sure to draw their winning tile, we don't have a choice!",,todo,
Update/hirukowashi03.txt,2650,"	OutputLine(NULL, ""　やってください！」"",
		   NULL, "" Please do it!\"""", Line_Normal);",　やってください！」," Please do it!""",,todo,
Update/hirukowashi03.txt,2657,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hirukowashi03.txt,2658,"	OutputLine(NULL, ""「よし、圭ちゃん、リーチだよ！！」"",
		   NULL, ""\""All right, Kei-chan, time to riichi!!\"""", Line_Normal);",「よし、圭ちゃん、リーチだよ！！」,"""All right, Kei-chan, time to riichi!!""",,todo,
Update/hirukowashi03.txt,2664,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hirukowashi03.txt,2665,"	OutputLine(NULL, ""「く、くそ…！"",
		   NULL, ""\""D-Damn...!"", Line_WaitForInput);",「く、くそ…！,"""D-Damn...!",,todo,
Update/hirukowashi03.txt,2667,"	OutputLine(NULL, ""　どうなっても知らないからな！！"",
		   NULL, "" Don't blame me for what happens!!"", Line_WaitForInput);",　どうなっても知らないからな！！, Don't blame me for what happens!!,,todo,
Update/hirukowashi03.txt,2669,"	OutputLine(NULL, ""　通らばリーチだぁ！！」"",
		   NULL, "" If this passes... Riichi!!\"""", Line_Normal);",　通らばリーチだぁ！！」," If this passes... Riichi!!""",,todo,
Update/hirukowashi03.txt,2685,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2686,"	OutputLine(NULL, ""「む、むぅ…。」"",
		   NULL, ""\""M-Mgh...\"""", Line_Normal);",「む、むぅ…。」,"""M-Mgh...""",,todo,
Update/hirukowashi03.txt,2691,"	OutputLine(NULL, ""　再び大石の顔が歪む。"",
		   NULL, ""Once again, Ooishi made a face."", GetGlobalFlag(GLinemodeSp));",　再び大石の顔が歪む。,"Once again, Ooishi made a face.",,todo,
Update/hirukowashi03.txt,2696,"	OutputLine(NULL, ""　そして観衆からは再び大きなどよめき。"",
		   NULL, ""And another wave of noise came from the crowd of onlookers."", GetGlobalFlag(GLinemodeSp));",　そして観衆からは再び大きなどよめき。,And another wave of noise came from the crowd of onlookers.,,todo,
Update/hirukowashi03.txt,2703,"	OutputLine(NULL, ""　……ルールに詳しくない私にはさっぱりだが、どうやら今のはかなり絶妙に渋い一手だったらしい。"",
		   NULL, ""...I had no idea what it meant, since I didn't know the rules, but it seemed like that was a masterful play."", Line_WaitForInput);",　……ルールに詳しくない私にはさっぱりだが、どうやら今のはかなり絶妙に渋い一手だったらしい。,"...I had no idea what it meant, since I didn't know the rules, but it seemed like that was a masterful play.",,todo,
Update/hirukowashi03.txt,2705,"	OutputLine(NULL, ""…どういうことだろう？"",
		   NULL, "" ...I wonder why?"", Line_Normal);",…どういうことだろう？, ...I wonder why?,,todo,
Update/hirukowashi03.txt,2713,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hirukowashi03.txt,2714,"	OutputLine(NULL, ""「通ったね？"",
		   NULL, ""\""It passed, right?"", Line_WaitForInput);",「通ったね？,"""It passed, right?",,todo,
Update/hirukowashi03.txt,2716,"	OutputLine(NULL, ""　これでＯＫ！"",
		   NULL, "" Great!"", Line_WaitForInput);",　これでＯＫ！, Great!,,todo,
Update/hirukowashi03.txt,2718,"	OutputLine(NULL, ""　四家リーチでお流れだよ！」"",
		   NULL, "" With all four players in riichi, this hand ends in a draw!\"""", GetGlobalFlag(GLinemodeSp));",　四家リーチでお流れだよ！」," With all four players in riichi, this hand ends in a draw!""",,todo,
Update/hirukowashi03.txt,2726,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hirukowashi03.txt,2727,"	OutputLine(NULL, ""「………は、……はぅぅ…。"",
		   NULL, ""\""......Ha... Hauu..."", Line_WaitForInput);",「………は、……はぅぅ…。,"""......Ha... Hauu...",,todo,
Update/hirukowashi03.txt,2729,"	OutputLine(NULL, ""お流れ？"",
		   NULL, "" A draw?"", Line_WaitForInput);",お流れ？, A draw?,,todo,
Update/hirukowashi03.txt,2731,"	OutputLine(NULL, ""　終わっちゃったの…？」"",
		   NULL, "" It's over...?\"""", GetGlobalFlag(GLinemodeSp));",　終わっちゃったの…？」," It's over...?""",,todo,
Update/hirukowashi03.txt,2739,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hirukowashi03.txt,2740,"	OutputLine(NULL, ""「をっほっほっほ！"",
		   NULL, ""\""Oh ho ho ho!"", Line_WaitForInput);",「をっほっほっほ！,"""Oh ho ho ho!",,todo,
Update/hirukowashi03.txt,2742,"	OutputLine(NULL, ""　さぁレナさん、手牌を晒しなさいませぇ？！」"",
		   NULL, "" Now, Rena-san, if you wouldn't mind showing us your hand?!\"""", Line_Normal);",　さぁレナさん、手牌を晒しなさいませぇ？！」," Now, Rena-san, if you wouldn't mind showing us your hand?!""",,todo,
Update/hirukowashi03.txt,2749,"	OutputLine(NULL, ""　レナが手牌を公開すると、再び観衆が大きくどよめく。"",
		   NULL, ""Rena revealed her hand, and another loud stir rippled through the crowd."", GetGlobalFlag(GLinemodeSp));",　レナが手牌を公開すると、再び観衆が大きくどよめく。,"Rena revealed her hand, and another loud stir rippled through the crowd.",,todo,
Update/hirukowashi03.txt,2756,"	OutputLine(NULL, ""　そのどよめきから、相当に点の高い役であることがうかがえた。"",
		   NULL, ""From their reaction, I guessed she had a fairly high-value yaku."", GetGlobalFlag(GLinemodeSp));",　そのどよめきから、相当に点の高い役であることがうかがえた。,"From their reaction, I guessed she had a fairly high-value yaku.",,todo,
Update/hirukowashi03.txt,2763,"	OutputLine(NULL, ""　…さすがは魅音。"",
		   NULL, ""...Mion never ceased to impress."", Line_WaitForInput);",　…さすがは魅音。,...Mion never ceased to impress.,,todo,
Update/hirukowashi03.txt,2765,"	OutputLine(NULL, ""分の悪い勝負になったことを見抜き、場を流させたのだ。"",
		   NULL, "" She knew we had a poor chance at winning, so she forced a draw."", Line_Normal);",分の悪い勝負になったことを見抜き、場を流させたのだ。," She knew we had a poor chance at winning, so she forced a draw.",,todo,
Update/hirukowashi03.txt,2771,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2772,"	OutputLine(NULL, ""「かぁ…、残念…！"",
		   NULL, ""\""Agh... So close...!"", Line_WaitForInput);",「かぁ…、残念…！,"""Agh... So close...!",,todo,
Update/hirukowashi03.txt,2774,"	OutputLine(NULL, ""　ハネ直決まれば、ほぼ確実にいただきだったんですがねぇ…！」"",
		   NULL, "" If she'd pulled off her haneman, we would've had it in the bag...!\"""", GetGlobalFlag(GLinemodeSp));",　ハネ直決まれば、ほぼ確実にいただきだったんですがねぇ…！」," If she'd pulled off her haneman, we would've had it in the bag...!""",,todo,
Update/hirukowashi03.txt,2778,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#797d8a>赤坂</color>"", NULL, ""<color=#797d8a>Akasaka</color>"", NULL, Line_ContinueAfterTyping); }",<color=#797d8a>赤坂</color>,<color=#797d8a>Akasaka</color>,,todo,
Update/hirukowashi03.txt,2779,"	OutputLine(NULL, ""「そう簡単には勝たせませんよ。"",
		   NULL, ""\""We won't let you win so easily."", Line_WaitForInput);",「そう簡単には勝たせませんよ。,"""We won't let you win so easily.",,todo,
Update/hirukowashi03.txt,2781,"	OutputLine(NULL, ""私も本気、そして前原くんもみんなも本気です。"",
		   NULL, "" I'm serious, and Maebara-kun and the rest are just as serious."", Line_WaitForInput);",私も本気、そして前原くんもみんなも本気です。," I'm serious, and Maebara-kun and the rest are just as serious.",,todo,
Update/hirukowashi03.txt,2783,"	OutputLine(NULL, ""とことんまで食いついていきますよ！！」"",
		   NULL, "" We're in this for the long haul!!\"""", Line_Normal);",とことんまで食いついていきますよ！！」," We're in this for the long haul!!""",,todo,
Update/hirukowashi03.txt,2787,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#a59da9>大石</color>"", NULL, ""<color=#a59da9>Ooishi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#a59da9>大石</color>,<color=#a59da9>Ooishi</color>,,todo,
Update/hirukowashi03.txt,2788,"	OutputLine(NULL, ""「なっはっはっは！"",
		   NULL, ""\""Nah ha ha ha!"", Line_WaitForInput);",「なっはっはっは！,"""Nah ha ha ha!",,todo,
Update/hirukowashi03.txt,2792,"	OutputLine(NULL, ""　こいつぁ最高に面白い夜になりました！！"",
		   NULL, "" This has turned into quite the interesting night!"", Line_WaitForInput);",　こいつぁ最高に面白い夜になりました！！, This has turned into quite the interesting night!,,todo,
Update/hirukowashi03.txt,2797,"	OutputLine(NULL, ""　実に高度な戦いです！"",
		   NULL, "" A high-level battle indeed!"", Line_WaitForInput);",　実に高度な戦いです！, A high-level battle indeed!,,todo,
Update/hirukowashi03.txt,2799,"	OutputLine(NULL, ""　私ゃこんな麻雀が打ちたかったんです！！」"",
		   NULL, "" This is the kind of mahjong I've always wanted to play!!\"""", GetGlobalFlag(GLinemodeSp));",　私ゃこんな麻雀が打ちたかったんです！！」," This is the kind of mahjong I've always wanted to play!!""",,todo,
Update/hirukowashi03.txt,2806,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#797d8a>赤坂</color>"", NULL, ""<color=#797d8a>Akasaka</color>"", NULL, Line_ContinueAfterTyping); }",<color=#797d8a>赤坂</color>,<color=#797d8a>Akasaka</color>,,todo,
